#,id,quantity,name,item_type,price,vat_rate,product_category,organization_name,organization_country,organization_municipality,organization_street,organization_category,unit_municipality,unit_name,unit_street,issue_date,created_date,last_modified_date,tax_base_basic,tax_base_reduced,vat_rate_basic,vat_rate_reduced,fs_receipt_category,user,transaction
1575,1881,2,Melina Maslo 250g,K,2.09,10,dairy/butter,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:20:49,2021-05-06 14:08:54,2021-05-06 14:10:53,18.87,10.38,20,10,Stravovanie/Potraviny,1,164
1576,1882,2,Kaleráb ks,K,0.39,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:20:49,2021-04-26 19:38:38,2021-04-26 19:38:44,18.87,10.38,20,10,Stravovanie/Potraviny,1,164
1577,1883,1,"Zl.Bažant0,0%0,5l pl",K,0.65,20,drinks/beer,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:53:20,2021-05-06 14:11:16,2021-05-06 14:11:44,4.45,1.65,20,10,Stravovanie/Potraviny,1,165
1578,1884,1,TESCO NAKUPNA TASKA,K,0.19,20,home/bags,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:53:20,2021-04-26 19:11:51,2021-04-26 19:13:03,4.45,1.65,20,10,Stravovanie/Potraviny,1,165
1579,1885,1,"RAST. 0,0% 0,5 l    ",K,0.39,20,drinks/beer,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:53:20,2021-04-26 21:38:19,2021-04-26 21:38:55,4.45,1.65,20,10,Stravovanie/Potraviny,1,165
1580,1886,6,Bag. malá svet. 50g,K,0.11,20,pastry/basic,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:53:20,2021-04-26 20:46:30,2021-04-26 20:46:48,4.45,1.65,20,10,Stravovanie/Potraviny,1,165
1581,1887,1,FEF.GUL. TO 160g,K,0.87,20,free-time/other,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:53:20,2021-05-06 14:11:16,2021-05-06 14:12:07,4.45,1.65,20,10,Stravovanie/Potraviny,1,165
1582,1888,0.698,Banány voľné kg,K,1.289398281,20,fruits-veg/fruit,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:53:20,2021-05-06 14:11:16,2021-05-06 14:11:16,4.45,1.65,20,10,Stravovanie/Potraviny,1,165
1583,1889,1,GH OLIV Z.S.PAP 195g,K,0.54,20,basic/canned-fruits-vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:53:20,2021-05-06 14:11:16,2021-05-06 14:12:25,4.45,1.65,20,10,Stravovanie/Potraviny,1,165
1584,1890,1,TS Vlašský ša. 150 g,K,0.59,20,meat/deli,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:53:20,2021-05-06 14:11:16,2021-05-06 14:12:37,4.45,1.65,20,10,Stravovanie/Potraviny,1,165
1585,1891,1,BIO Uhorky ks,K,1.29,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:53:20,2021-05-06 14:11:16,2021-05-06 14:11:16,4.45,1.65,20,10,Stravovanie/Potraviny,1,165
1586,1892,0.54,"Jablká červené, kg  ",K,0.981481481,10,fruits-veg/fruit,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:53:20,2021-05-06 14:11:16,2021-05-06 14:11:16,4.45,1.65,20,10,Stravovanie/Potraviny,1,165
1587,1893,1,Treska v majoneze,K,0.55,20,meat/deli,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:53:20,2021-05-06 14:11:16,2021-05-06 14:12:44,4.45,1.65,20,10,Stravovanie/Potraviny,1,165
1588,1894,3,TS smot.jog.čok.135g,K,0.26,10,dairy/joghurts,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:48:50,2021-05-06 14:12:56,2021-05-06 14:12:56,1.64,1.24,20,10,Stravovanie/Potraviny,1,166
1589,1895,1,ZL.ESICKA 220g,K,0.79,20,basic/pasta,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:48:50,2021-05-06 14:12:56,2021-05-06 14:13:09,1.64,1.24,20,10,Stravovanie/Potraviny,1,166
1590,1896,1,Rajo tvaroh 250g,K,0.69,20,dairy/cheese,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:48:50,2021-05-06 14:12:56,2021-05-06 14:12:56,1.64,1.24,20,10,Stravovanie/Potraviny,1,166
1591,1897,1,TS Tvaroh odt.250 g,K,0.49,20,dairy/cheese,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:48:50,2021-04-26 19:54:25,2021-04-26 19:57:04,1.64,1.24,20,10,Stravovanie/Potraviny,1,166
1592,1898,1,"TS mlieko 1,5% 1l   ",K,0.58,10,dairy/milk,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 17:48:50,2021-05-06 14:12:56,2021-05-06 14:12:56,1.64,1.24,20,10,Stravovanie/Potraviny,1,166
1593,1899,1,TS Nák. taška 4044,K,0.39,20,home/bags,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:29:39,2021-04-26 20:47:01,2021-04-26 20:47:01,12.07,0,20,10,Stravovanie/Potraviny,1,167
1594,1900,1,"FAMI.SLIVKA 38% 0,5l",K,4.99,20,drinks/alcohol,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:29:39,2021-05-06 14:13:29,2021-05-06 14:14:03,12.07,0,20,10,Stravovanie/Potraviny,1,167
1595,1901,1,"FATRA PRIR.1,25 l   ",K,0.99,20,home/cleaning,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:29:39,2021-05-06 14:13:29,2021-05-06 14:13:29,12.07,0,20,10,Stravovanie/Potraviny,1,167
1596,1902,1,RAJ L.JAH1.5l,K,0.89,20,drinks/alcohol,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:29:39,2021-05-06 14:13:29,2021-05-06 14:13:29,12.07,0,20,10,Stravovanie/Potraviny,1,167
1597,1903,1,Úde. Oravská sla.200,K,1.79,20,drinks/alcohol,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:29:39,2021-05-06 14:13:29,2021-05-06 14:13:29,12.07,0,20,10,Stravovanie/Potraviny,1,167
1598,1904,1,HOVADZI GUL.PIK415g,K,1.85,20,basic/instant,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:29:39,2021-05-06 14:13:29,2021-05-06 14:13:29,12.07,0,20,10,Stravovanie/Potraviny,1,167
1599,1905,1,BRAVCOVY GULAS P415g,K,1.89,20,basic/instant,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:29:39,2021-05-06 14:13:29,2021-05-06 14:13:29,12.07,0,20,10,Stravovanie/Potraviny,1,167
1600,1906,5,Bag. malá svet. 50g,K,0.11,20,drugstore/hygiene,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:29:39,2021-05-06 14:13:29,2021-05-06 14:13:29,12.07,0,20,10,Stravovanie/Potraviny,1,167
1601,1907,1,TS parenica úde.110g,K,0.99,20,drinks/alcohol,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:29:39,2021-05-06 14:13:29,2021-05-06 14:13:29,12.07,0,20,10,Stravovanie/Potraviny,1,167
1602,1908,1,Horč.plno.100g,K,0.16,20,basic/sauces,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,23.04.2021 18:29:39,2021-05-06 14:13:29,2021-05-17 19:17:51,12.07,0,20,10,Stravovanie/Potraviny,1,167
1603,1909,2,Twister blue 70 ml,K,0.75,20,frozen/sweet,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:14:43,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1604,1910,6,Márka 2l,K,0.69,20,drinks/non-alcoholic,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:15:58,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1605,1911,1,"SPOKAR ZK 0,4mm 8ks ",K,2.59,20,drugstore/dental,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:14:43,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1606,1912,1,Čisť.obrúsky na ruky,K,2.51,20,home/cleaning,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:14:43,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1607,1913,1,DEX KREM 35+ 50ml,K,8.79,20,drugstore/beauty,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:15:45,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1608,1914,4,Rajo Maslo 250g,K,1.39,10,dairy/butter,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-04-26 19:40:57,2021-04-26 19:42:03,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1609,1915,1,Uhorky v nále. 500 g,K,0.79,20,basic/canned-fruits-vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:16:23,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1610,1916,1,KEFKA UMYVANIE FLIAS,K,1.75,20,home/cleaning,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:16:47,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1611,1917,0.753,TS KUR.STE.HOR.MB,K,2.695883134,10,meat/meat,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:17:04,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1612,1918,6,V.KOZ 10%0.5l,K,0.45,20,drinks/beer,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-04-26 19:42:36,2021-04-26 19:42:52,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1613,1919,0.886,Paradajky str.voľné,K,2.686230248,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:14:43,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1614,1920,0.89,Jablká Pink lady kg,K,2.786516854,10,fruits-veg/fruit,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:14:43,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1615,1921,0.562,Uhorky poľné kg,K,1.797153025,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:14:43,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1616,1922,0.346,Paprika kapia voľná,K,3.583815029,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:14:43,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1617,1923,1,Paprika pálivá 250g,K,0.99,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:39:13,2021-05-06 14:14:43,2021-05-06 14:14:43,20.64,14.26,20,10,Stravovanie/Potraviny,1,168
1618,1924,2,TS VR.CHIPSY S.130g,K,0.77,20,snacks/salty,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:18:16,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1619,1925,10,CHRUMKY 60g,K,0.59,20,snacks/salty,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:18:58,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1620,1926,2,SVK VRUBKY SOL 130 g,K,1.49,20,drugstore/hygiene,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:17:39,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1621,1927,2,Layďs solené 215 g,K,1.69,20,snacks/salty,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:17:39,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1622,1928,1,Torta Marl.čok.800 g,K,9.99,20,snacks/sweet,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:17:39,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1623,1929,1,Mar. Torta kla. 800g,K,9.99,20,snacks/sweet,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:19:59,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1624,1930,1,Chlieb kv.s ol.650g,K,3.59,10,pastry/basic,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:20:13,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1625,1931,10,Kajzerka cer. 60 g,K,0.14,20,pastry/basic,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:17:39,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1626,1932,0.664,Paprika červ. voľná,K,4.984939759,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:17:39,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1627,1933,1,TS cibuľa šalot.250g,K,0.79,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:17:39,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1628,1934,1,BRAVCOVA MAST 500g,K,1.19,20,basic/oil-acid-grease,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:17:39,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1629,1935,2,Ch. kon. pš. r. 1 kg,K,0.99,10,pastry/basic,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-04-27 9:19:05,2021-05-06 13:43:30,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1630,1936,1,TS šampiňóny 250g,K,0.79,20,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:20:37,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1631,1937,3,Rajo Smot.šľah.250g,K,0.77,20,dairy/cream,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:17:39,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1632,1938,2,T AMER ZEMIAKY P 30g,K,0.69,20,basic/spices,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:18:52,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1633,1939,1,TS Petržlen kuč. 8cm,K,1.19,20,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:38,2021-05-06 14:17:39,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
1634,1940,5,BACON PL200g,K,3.39,20,meat/meat,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Senec,,Bratislavská cesta,24.04.2021 13:18:55,2021-05-06 14:17:39,2021-05-06 14:19:47,61.4,12.14,20,10,Stravovanie/Potraviny,1,169
